Comparison of groups:  2-1 
           GeneID   Chr     Start       End Strand Length       logFC
34195  MSTRG.2163 chr15  91295017  91295176      +    160   6.1247247
16334  MSTRG.1045 chr15  57511655  57511788      +    134   5.5824635
25495  MSTRG.1499 chr15  74919693  74919787      +     95  -0.9391861
25508  MSTRG.1499 chr15  74919693  74919787      +     95  -0.9391861
11447   MSTRG.769 chr15  40983939  40986993      -   3055   1.8118561
13953   MSTRG.856 chr15  43351283  43351390      -    108  -1.3646428
226      MSTRG.45 chr15  20113415  20113533      +    119   5.9307106
230      MSTRG.45 chr15  20113415  20113533      +    119   5.9307106
13945   MSTRG.856 chr15  43329971  43330081      -    111  -1.2858086
10274   MSTRG.728 chr15  43988438  43988561      +    124   5.5248180
10283   MSTRG.728 chr15  43988438  43988561      +    124   5.5248180
26257  MSTRG.1550 chr15  75182352  75182430      +     79  -1.5445027
26265  MSTRG.1550 chr15  75182352  75182430      +     79  -1.5445027
26272  MSTRG.1550 chr15  75182352  75182430      +     79  -1.5445027
26279  MSTRG.1550 chr15  75182352  75182430      +     79  -1.5445027
9282    MSTRG.706 chr15  48483654  48484050      +    397   5.8017019
9285    MSTRG.706 chr15  48483651  48484050      +    400   5.8017019
22009  MSTRG.1297 chr15  66220763  66220865      -    103   5.9030205
22031  MSTRG.1297 chr15  66220763  66220865      -    103   5.9030205
22054  MSTRG.1297 chr15  66220763  66220865      -    103   5.9030205
33785  MSTRG.2138 chr15  90763025  90763123      +     99   1.6633687
33799  MSTRG.2138 chr15  90763025  90763123      +     99   1.6633687
33814  MSTRG.2138 chr15  90763025  90763123      +     99   1.6633687
33830  MSTRG.2138 chr15  90763025  90763123      +     99   1.6633687
33857  MSTRG.2138 chr15  90763025  90763123      +     99   1.6633687
33871  MSTRG.2138 chr15  90763025  90763123      +     99   1.6633687
34140  MSTRG.2163 chr15  91326052  91326158      +    107   6.0411418
34162  MSTRG.2163 chr15  91326052  91326158      +    107   6.0411418
34182  MSTRG.2163 chr15  91326052  91326158      +    107   6.0411418
34204  MSTRG.2163 chr15  91326052  91326158      +    107   6.0411418
33209  MSTRG.2073 chr15  94754384  94754876      +    493   3.0975945
26700  MSTRG.1561 chr15  75652431  75653532      -   1102  -1.0637056
5357    MSTRG.414 chr15  35279758  35279874      -    117   1.5637195
5360    MSTRG.414 chr15  35279758  35279874      -    117   1.5637195
32000  MSTRG.1969 chr15  89876327  89877802      -   1476   1.8609106
34756  MSTRG.2219 chr15  99482430  99482589      +    160  -1.2099869
34777  MSTRG.2219 chr15  99482430  99482589      +    160  -1.2099869
10326   MSTRG.733 chr15  44057648  44057764      +    117  -0.8459876
18553  MSTRG.1192 chr15  63892788  63893026      -    239  -2.3020783
10018   MSTRG.724 chr15  43873425  43873878      -    454   1.4860692
8112    MSTRG.636 chr15  44884529  44884636      -    108  -1.3095868
8152    MSTRG.636 chr15  44884529  44884636      -    108  -1.3095868
8199    MSTRG.636 chr15  44884529  44884636      -    108  -1.3095868
22092  MSTRG.1303 chr15  66624213  66624358      +    146  -1.0274757
22110  MSTRG.1303 chr15  66624213  66624358      +    146  -1.0274757
22128  MSTRG.1303 chr15  66624213  66624358      +    146  -1.0274757
22145  MSTRG.1303 chr15  66624213  66624358      +    146  -1.0274757
22162  MSTRG.1303 chr15  66624213  66624358      +    146  -1.0274757
22179  MSTRG.1303 chr15  66624213  66624358      +    146  -1.0274757
22196  MSTRG.1303 chr15  66624213  66624358      +    146  -1.0274757
22214  MSTRG.1303 chr15  66624213  66624358      +    146  -1.0274757
24043  MSTRG.1462 chr15  72172062  72172179      -    118   2.0124679
24067  MSTRG.1462 chr15  72172062  72172178      -    117   2.0124679
24109  MSTRG.1462 chr15  72172062  72172178      -    117   2.0124679
24134  MSTRG.1462 chr15  72172062  72172178      -    117   2.0124679
24157  MSTRG.1462 chr15  72172062  72172178      -    117   2.0124679
33362  MSTRG.2102 chr15  98508830  98508896      +     67   2.6664642
20836  MSTRG.1236 chr15  64422115  64422228      +    114  -0.8795261
20851  MSTRG.1236 chr15  64422115  64422228      +    114  -0.8795261
20866  MSTRG.1236 chr15  64422115  64422228      +    114  -0.8795261
20879  MSTRG.1236 chr15  64422115  64422228      +    114  -0.8795261
20894  MSTRG.1236 chr15  64422115  64422228      +    114  -0.8795261
11348   MSTRG.762 chr15  40815426  40824501      -   9076   1.0911725
9038    MSTRG.700 chr15  48623621  48623992      +    372   2.5471484
10368   MSTRG.735 chr15  44093909  44094769      +    861  -0.9245802
10374   MSTRG.735 chr15  44093909  44094769      +    861  -0.9245802
10378   MSTRG.735 chr15  44093909  44094769      +    861  -0.9245802
844     MSTRG.102 chr15  25068794  25068997      +    204   3.6075833
868     MSTRG.102 chr15  25068794  25068997      +    204   3.6075833
10328   MSTRG.733 chr15  44058926  44059108      +    183  -0.8803111
15237   MSTRG.960 chr15  51018518  51018574      -     57  -1.2084401
32549  MSTRG.1978 chr15  91548285  91548349      -     65   2.0166450
32572  MSTRG.1978 chr15  91548285  91548349      -     65   2.0166450
32594  MSTRG.1978 chr15  91548285  91548349      -     65   2.0166450
25493  MSTRG.1499 chr15  74917243  74917359      +    117  -0.9988865
25506  MSTRG.1499 chr15  74917243  74917359      +    117  -0.9988865
15227   MSTRG.959 chr15  50995719  50998373      -   2655  -0.8651655
30285  MSTRG.1813 chr15  84568399  84568483      +     85  -2.9047337
30315  MSTRG.1813 chr15  84568399  84568483      +     85  -2.9047337
21941  MSTRG.1290 chr15  66839806  66840943      -   1138   1.7652557
21950  MSTRG.1290 chr15  66839806  66840943      -   1138   1.7652557
21962  MSTRG.1290 chr15  66839806  66840943      -   1138   1.7652557
16437  MSTRG.1052 chr15  58471327  58471544      +    218   5.3910645
10231   MSTRG.726 chr15  43930573  43932694      -   2122   1.4272223
20837  MSTRG.1236 chr15  64422427  64422520      +     94  -0.8532868
20852  MSTRG.1236 chr15  64422427  64422520      +     94  -0.8532868
20867  MSTRG.1236 chr15  64422427  64422520      +     94  -0.8532868
20880  MSTRG.1236 chr15  64422427  64422520      +     94  -0.8532868
20895  MSTRG.1236 chr15  64422427  64422520      +     94  -0.8532868
21228  MSTRG.1254 chr15  65454942  65454983      -     42  -1.4291233
21242  MSTRG.1254 chr15  65454942  65454983      -     42  -1.4291233
258      MSTRG.55 chr15  20359030  20359103      +     74   3.0399238
266      MSTRG.55 chr15  20359030  20359103      +     74   3.0399238
281      MSTRG.55 chr15  20359030  20359103      +     74   3.0399238
288      MSTRG.55 chr15  20359030  20359103      +     74   3.0399238
33631  MSTRG.2127 chr15  90412177  90412497      +    321   2.6694328
33635  MSTRG.2127 chr15  90412177  90412497      +    321   2.6694328
28661  MSTRG.1719 chr15  81217965  81218096      +    132   5.9310756
28690  MSTRG.1719 chr15  81217965  81218096      +    132   5.9310756
28720  MSTRG.1719 chr15  81217965  81218096      +    132   5.9310756
28753  MSTRG.1719 chr15  81217965  81218096      +    132   5.9310756
28785  MSTRG.1719 chr15  81217965  81218096      +    132   5.9310756
32016  MSTRG.1971 chr15  91436521  91436644      +    124  -1.5199270
32033  MSTRG.1971 chr15  91436521  91436644      +    124  -1.5199270
32052  MSTRG.1971 chr15  91436521  91436644      +    124  -1.5199270
32069  MSTRG.1971 chr15  91436521  91436644      +    124  -1.5199270
32086  MSTRG.1971 chr15  91436521  91436644      +    124  -1.5199270
32100  MSTRG.1971 chr15  91436521  91436644      +    124  -1.5199270
32110  MSTRG.1971 chr15  91436521  91436644      +    124  -1.5199270
29672  MSTRG.1774 chr15  85259256  85259691      -    436  -1.0223885
29677  MSTRG.1774 chr15  85259256  85259691      -    436  -1.0223885
29682  MSTRG.1774 chr15  85259256  85259691      -    436  -1.0223885
29688  MSTRG.1774 chr15  85259256  85259691      -    436  -1.0223885
29695  MSTRG.1774 chr15  85259256  85259691      -    436  -1.0223885
29702  MSTRG.1774 chr15  85259256  85259691      -    436  -1.0223885
29709  MSTRG.1774 chr15  85259256  85259691      -    436  -1.0223885
17353  MSTRG.1140 chr15  60073385  60073601      -    217   5.4544653
22814  MSTRG.1361 chr15  70368435  70368497      -     63   2.3169050
22834  MSTRG.1361 chr15  70368435  70368497      -     63   2.3169050
22854  MSTRG.1361 chr15  70368435  70368497      -     63   2.3169050
22874  MSTRG.1361 chr15  70368435  70368497      -     63   2.3169050
22894  MSTRG.1361 chr15  70368435  70368497      -     63   2.3169050
22914  MSTRG.1361 chr15  70368435  70368497      -     63   2.3169050
22934  MSTRG.1361 chr15  70368435  70368497      -     63   2.3169050
22952  MSTRG.1361 chr15  70368435  70368497      -     63   2.3169050
22972  MSTRG.1361 chr15  70368435  70368497      -     63   2.3169050
22992  MSTRG.1361 chr15  70368435  70368497      -     63   2.3169050
27944  MSTRG.1644 chr15  79215335  79215460      -    126  -1.6387851
27983  MSTRG.1644 chr15  79215335  79215460      -    126  -1.6387851
27995  MSTRG.1644 chr15  79215335  79215460      -    126  -1.6387851
28650  MSTRG.1719 chr15  81180035  81180105      +     71   5.4336464
28679  MSTRG.1719 chr15  81180035  81180105      +     71   5.4336464
28709  MSTRG.1719 chr15  81180035  81180105      +     71   5.4336464
28742  MSTRG.1719 chr15  81180035  81180105      +     71   5.4336464
28774  MSTRG.1719 chr15  81180035  81180105      +     71   5.4336464
6125    MSTRG.459 chr15  33354546  33354752      +    207  -1.8724135
22806  MSTRG.1361 chr15  70349798  70349997      -    200   1.8059412
22826  MSTRG.1361 chr15  70349798  70349997      -    200   1.8059412
22886  MSTRG.1361 chr15  70349798  70349997      -    200   1.8059412
22906  MSTRG.1361 chr15  70349798  70349997      -    200   1.8059412
22944  MSTRG.1361 chr15  70349798  70349997      -    200   1.8059412
22984  MSTRG.1361 chr15  70349798  70349997      -    200   1.8059412
8690    MSTRG.691 chr15  48053355  48053417      +     63   2.4295528
8712    MSTRG.691 chr15  48053355  48053417      +     63   2.4295528
8732    MSTRG.691 chr15  48053355  48053417      +     63   2.4295528
8751    MSTRG.691 chr15  48053355  48053417      +     63   2.4295528
8768    MSTRG.691 chr15  48053355  48053417      +     63   2.4295528
8785    MSTRG.691 chr15  48053355  48053417      +     63   2.4295528
8804    MSTRG.691 chr15  48053355  48053417      +     63   2.4295528
8821    MSTRG.691 chr15  48053355  48053417      +     63   2.4295528
8839    MSTRG.691 chr15  48053355  48053417      +     63   2.4295528
8858    MSTRG.691 chr15  48053355  48053417      +     63   2.4295528
8876    MSTRG.691 chr15  48053355  48053417      +     63   2.4295528
8895    MSTRG.691 chr15  48053355  48053417      +     63   2.4295528
8912    MSTRG.691 chr15  48053355  48053417      +     63   2.4295528
8925    MSTRG.691 chr15  48053355  48053417      +     63   2.4295528
8942    MSTRG.691 chr15  48053355  48053417      +     63   2.4295528
8959    MSTRG.691 chr15  48053355  48053417      +     63   2.4295528
8977    MSTRG.691 chr15  48053355  48053417      +     63   2.4295528
8995    MSTRG.691 chr15  48053355  48053417      +     63   2.4295528
29433  MSTRG.1768 chr15  83317190  83317549      -    360   5.5441004
29384  MSTRG.1768 chr15  83222217  83222306      -     90   1.8319062
29404  MSTRG.1768 chr15  83222217  83222306      -     90   1.8319062
29415  MSTRG.1768 chr15  83222217  83222306      -     90   1.8319062
29427  MSTRG.1768 chr15  83222217  83222306      -     90   1.8319062
29439  MSTRG.1768 chr15  83222217  83222306      -     90   1.8319062
29468  MSTRG.1768 chr15  83222217  83222306      -     90   1.8319062
29480  MSTRG.1768 chr15  83222217  83222306      -     90   1.8319062
29491  MSTRG.1768 chr15  83222217  83222306      -     90   1.8319062
29503  MSTRG.1768 chr15  83222217  83222306      -     90   1.8319062
29515  MSTRG.1768 chr15  83222217  83222306      -     90   1.8319062
29527  MSTRG.1768 chr15  83222217  83222306      -     90   1.8319062
29537  MSTRG.1768 chr15  83222217  83222306      -     90   1.8319062
27425  MSTRG.1604 chr15  77392991  77402121      -   9131  -0.9533822
957     MSTRG.111 chr15  25326238  25326371      +    134  -1.1821790
996     MSTRG.111 chr15  25326238  25326371      +    134  -1.1821790
1036    MSTRG.111 chr15  25326238  25326371      +    134  -1.1821790
1074    MSTRG.111 chr15  25326238  25326371      +    134  -1.1821790
1111    MSTRG.111 chr15  25326238  25326371      +    134  -1.1821790
1145    MSTRG.111 chr15  25326238  25326371      +    134  -1.1821790
1181    MSTRG.111 chr15  25326238  25326371      +    134  -1.1821790
1212    MSTRG.111 chr15  25326238  25326371      +    134  -1.1821790
1244    MSTRG.111 chr15  25326238  25326371      +    134  -1.1821790
11842   MSTRG.791 chr15  41455960  41456946      +    987  -0.8181150
8116    MSTRG.636 chr15  44890463  44890571      -    109  -1.2246646
8156    MSTRG.636 chr15  44890463  44890571      -    109  -1.2246646
8203    MSTRG.636 chr15  44890463  44890571      -    109  -1.2246646
27537  MSTRG.1613 chr15  77806452  77812259      +   5808   2.3644047
4177    MSTRG.281 chr15  23726967  23727212      -    246  -2.4440760
7330    MSTRG.550 chr15  39144169  39144414      -    246   5.4259935
29726  MSTRG.1777 chr15  85321414  85321543      +    130   1.9617105
30549  MSTRG.1835 chr15  85045806  85050249      +   4444   1.6930773
21367  MSTRG.1267 chr15  65694689  65694825      -    137   3.1747614
21373  MSTRG.1267 chr15  65694689  65694825      -    137   3.1747614
11840   MSTRG.790 chr15  41455879  41456940      -   1062  -0.8190691
21248  MSTRG.1255 chr15  65367762  65368010      +    249   5.4564351
30114  MSTRG.1810 chr15  85487797  85487895      +     99  -3.9258400
30132  MSTRG.1810 chr15  85487797  85487895      +     99  -3.9258400
30151  MSTRG.1810 chr15  85487797  85487895      +     99  -3.9258400
9023    MSTRG.700 chr15  48623287  48623992      +    706   2.4767681
16482  MSTRG.1062 chr15  59224555  59224642      -     88   1.1503753
16503  MSTRG.1062 chr15  59224555  59224642      -     88   1.1503753
16524  MSTRG.1062 chr15  59224555  59224642      -     88   1.1503753
21356  MSTRG.1267 chr15  65681146  65681316      -    171   3.4561810
33414  MSTRG.2120 chr15  90213211  90213475      -    265   6.4319827
33425  MSTRG.2120 chr15  90213211  90213475      -    265   6.4319827
33434  MSTRG.2120 chr15  90213211  90213475      -    265   6.4319827
10325   MSTRG.733 chr15  44055275  44055404      +    130  -0.8400308
25069  MSTRG.1491 chr15  73098683  73099413      -    731   1.7968155
34532  MSTRG.2200 chr15 101618164 101618557      +    394   5.5389037
27130  MSTRG.1586 chr15  77227867  77228063      +    197   0.8431344
27138  MSTRG.1586 chr15  77227867  77228063      +    197   0.8431344
27146  MSTRG.1586 chr15  77227867  77228063      +    197   0.8431344
27154  MSTRG.1586 chr15  77227867  77228063      +    197   0.8431344
27161  MSTRG.1586 chr15  77227867  77228063      +    197   0.8431344
30961  MSTRG.1854 chr15  86301115  86301220      -    106   6.8965067
30969  MSTRG.1854 chr15  86301115  86301220      -    106   6.8965067
30975  MSTRG.1854 chr15  86301115  86301220      -    106   6.8965067
30980  MSTRG.1854 chr15  86301115  86301220      -    106   6.8965067
338      MSTRG.66 chr15  20651112  20651299      -    188   3.4531892
360      MSTRG.66 chr15  20651112  20651299      -    188   3.4531892
381      MSTRG.66 chr15  20651112  20651299      -    188   3.4531892
407      MSTRG.66 chr15  20651112  20651299      -    188   3.4531892
433      MSTRG.66 chr15  20651112  20651299      -    188   3.4531892
460      MSTRG.66 chr15  20651112  20651299      -    188   3.4531892
484      MSTRG.66 chr15  20651112  20651299      -    188   3.4531892
506      MSTRG.66 chr15  20651112  20651299      -    188   3.4531892
533      MSTRG.66 chr15  20651112  20651299      -    188   3.4531892
558      MSTRG.66 chr15  20651112  20651299      -    188   3.4531892
587      MSTRG.66 chr15  20651112  20651299      -    188   3.4531892
612      MSTRG.66 chr15  20651112  20651299      -    188   3.4531892
632      MSTRG.66 chr15  20651112  20651299      -    188   3.4531892
658      MSTRG.66 chr15  20651112  20651299      -    188   3.4531892
