Comparison of groups:  4-1 
           GeneID   Chr     Start       End Strand Length       logFC
27005  MSTRG.1574 chr15  76146727  76146828      +    102  -0.9557493
27018  MSTRG.1574 chr15  76146727  76146828      +    102  -0.9557493
27030  MSTRG.1574 chr15  76146727  76146828      +    102  -0.9557493
14432   MSTRG.914 chr15  51766541  51766789      -    249   1.2610359
14475   MSTRG.914 chr15  51766541  51766789      -    249   1.2610359
14518   MSTRG.914 chr15  51766541  51766789      -    249   1.2610359
30738  MSTRG.1844 chr15  86162435  86163403      +    969   1.8034547
30767  MSTRG.1844 chr15  86162435  86163403      +    969   1.8034547
30797  MSTRG.1844 chr15  86162455  86163403      +    949   1.8034547
30827  MSTRG.1844 chr15  86162455  86163403      +    949   1.8034547
8650    MSTRG.685 chr15  47424220  47424859      +    640   1.0781659
8653    MSTRG.685 chr15  47424220  47424859      +    640   1.0781659
8655    MSTRG.685 chr15  47424220  47424859      +    640   1.0781659
33298  MSTRG.2086 chr15  96991379  96991687      +    309   1.7311834
31040  MSTRG.1877 chr15  87066041  87066170      +    130   5.2427584
7906    MSTRG.616 chr15  44176925  44176993      -     69  -5.0743631
7920    MSTRG.616 chr15  44176925  44176993      -     69  -5.0743631
7935    MSTRG.616 chr15  44176925  44176993      -     69  -5.0743631
7951    MSTRG.616 chr15  44176925  44176993      -     69  -5.0743631
24043  MSTRG.1462 chr15  72172062  72172179      -    118   1.7554272
24067  MSTRG.1462 chr15  72172062  72172178      -    117   1.7554272
24109  MSTRG.1462 chr15  72172062  72172178      -    117   1.7554272
24134  MSTRG.1462 chr15  72172062  72172178      -    117   1.7554272
24157  MSTRG.1462 chr15  72172062  72172178      -    117   1.7554272
32798  MSTRG.2011 chr15  93472260  93472321      +     62   1.2621370
32841  MSTRG.2011 chr15  93472260  93472321      +     62   1.2621370
32896  MSTRG.2011 chr15  93472260  93472321      +     62   1.2621370
32909  MSTRG.2011 chr15  93472260  93472321      +     62   1.2621370
30857  MSTRG.1844 chr15  86162587  86163403      +    817   1.8033263
12259   MSTRG.817 chr15  41857224  41857339      +    116   2.1574413
16481  MSTRG.1062 chr15  59209134  59209198      -     65   0.8622255
16502  MSTRG.1062 chr15  59209134  59209198      -     65   0.8622255
16523  MSTRG.1062 chr15  59209134  59209198      -     65   0.8622255
30503  MSTRG.1833 chr15  85184726  85186954      -   2229   0.8590503
30511  MSTRG.1833 chr15  85184726  85186954      -   2229   0.8590503
30518  MSTRG.1833 chr15  85184726  85186954      -   2229   0.8590503
30525  MSTRG.1833 chr15  85184726  85186954      -   2229   0.8590503
30533  MSTRG.1833 chr15  85184726  85186954      -   2229   0.8590503
24893  MSTRG.1480 chr15  72862518  72862648      +    131  -0.7522124
35058  MSTRG.2245 chr15 101821715 101821987      -    273  -0.8265314
35080  MSTRG.2245 chr15 101821715 101821987      -    273  -0.8265314
12656   MSTRG.819 chr15  42117407  42119368      +   1962   0.7457997
32408  MSTRG.1975 chr15  91475285  91476036      -    752  -1.2090911
14416   MSTRG.913 chr15  51709599  51715443      -   5845   1.2636965
15809  MSTRG.1036 chr15  57730183  57731799      +   1617   0.9337288
15829  MSTRG.1036 chr15  57730183  57731799      +   1617   0.9337288
15849  MSTRG.1036 chr15  57730183  57731799      +   1617   0.9337288
15869  MSTRG.1036 chr15  57730183  57731799      +   1617   0.9337288
27790  MSTRG.1629 chr15  78538214  78538394      +    181   2.4268511
31444  MSTRG.1931 chr15  90020748  90020808      -     61  -3.9218979
33479  MSTRG.2121 chr15  90276237  90276450      +    214   5.5502089
17648  MSTRG.1168 chr15  62246620  62246753      -    134   1.5728145
17732  MSTRG.1168 chr15  62246620  62246753      -    134   1.5728145
17815  MSTRG.1168 chr15  62246620  62246753      -    134   1.5728145
17898  MSTRG.1168 chr15  62246620  62246753      -    134   1.5728145
17983  MSTRG.1168 chr15  62246620  62246753      -    134   1.5728145
18069  MSTRG.1168 chr15  62246620  62246753      -    134   1.5728145
18151  MSTRG.1168 chr15  62246620  62246753      -    134   1.5728145
18231  MSTRG.1168 chr15  62246620  62246753      -    134   1.5728145
22044  MSTRG.1297 chr15  66187634  66190432      -   2799   5.3103086
7248    MSTRG.536 chr15  38804984  38805157      -    174   1.5695129
7265    MSTRG.536 chr15  38804984  38805157      -    174   1.5695129
7282    MSTRG.536 chr15  38804984  38805157      -    174   1.5695129
7298    MSTRG.536 chr15  38804984  38805157      -    174   1.5695129
21628  MSTRG.1272 chr15  65968783  65968972      -    190   1.2512736
21672  MSTRG.1272 chr15  65968783  65968972      -    190   1.2512736
21706  MSTRG.1272 chr15  65968783  65968972      -    190   1.2512736
21738  MSTRG.1272 chr15  65968783  65968972      -    190   1.2512736
21771  MSTRG.1272 chr15  65968783  65968972      -    190   1.2512736
377      MSTRG.66 chr15  20644180  20644908      -    729   2.5725246
429      MSTRG.66 chr15  20644180  20644908      -    729   2.5725246
554      MSTRG.66 chr15  20644180  20644908      -    729   2.5725246
738      MSTRG.66 chr15  20644180  20644908      -    729   2.5725246
5771    MSTRG.434 chr15  35703036  35703097      -     62  -1.3112768
29143  MSTRG.1753 chr15  82728479  82731586      +   3108   5.2483021
29151  MSTRG.1753 chr15  82728479  82731586      +   3108   5.2483021
26968  MSTRG.1566 chr15  75762133  75762340      -    208   0.9959540
4718    MSTRG.337 chr15  30781471  30787037      +   5567   1.0857739
21198  MSTRG.1252 chr15  65360071  65360842      -    772   2.3955433
21203  MSTRG.1252 chr15  65360071  65360842      -    772   2.3955433
28934  MSTRG.1730 chr15  81875228  81875471      +    244   3.0322255
3323    MSTRG.252 chr15  23002876  23003600      +    725   0.7148410
10138   MSTRG.726 chr15  43911083  43915107      -   4025   4.8486542
14048   MSTRG.866 chr15  49528048  49528138      +     91  -0.9612129
14060   MSTRG.866 chr15  49528048  49528138      +     91  -0.9612129
14070   MSTRG.866 chr15  49528048  49528138      +     91  -0.9612129
14081   MSTRG.866 chr15  49528048  49528138      +     91  -0.9612129
21192  MSTRG.1251 chr15  65316010  65316132      -    123  -1.1595645
7695    MSTRG.584 chr15  44959304  44959401      -     98   3.1910009
7127    MSTRG.509 chr15  37388490  37388608      -    119  -1.0935501
26728  MSTRG.1562 chr15  75714988  75715164      -    177   1.1796435
26749  MSTRG.1562 chr15  75714988  75715164      -    177   1.1796435
26770  MSTRG.1562 chr15  75714988  75715164      -    177   1.1796435
26791  MSTRG.1562 chr15  75714988  75715164      -    177   1.1796435
26813  MSTRG.1562 chr15  75714988  75715164      -    177   1.1796435
23669  MSTRG.1431 chr15  74277000  74277212      -    213  -1.1151932
23695  MSTRG.1431 chr15  74277000  74277212      -    213  -1.1151932
30431  MSTRG.1827 chr15  84868952  84869628      -    677   1.7783879
28800  MSTRG.1721 chr15  81271272  81271818      -    547   0.6980181
21390  MSTRG.1270 chr15  65748563  65748709      -    147  -0.9465904
21414  MSTRG.1270 chr15  65748563  65748709      -    147  -0.9465904
21452  MSTRG.1270 chr15  65748563  65748709      -    147  -0.9465904
21471  MSTRG.1270 chr15  65748563  65748709      -    147  -0.9465904
21492  MSTRG.1270 chr15  65748563  65748709      -    147  -0.9465904
8110    MSTRG.636 chr15  44877834  44878048      -    215  -0.8092701
8150    MSTRG.636 chr15  44877834  44878048      -    215  -0.8092701
8197    MSTRG.636 chr15  44877834  44878048      -    215  -0.8092701
26395  MSTRG.1559 chr15  75639331  75639814      +    484   1.9072203
21259  MSTRG.1259 chr15  65386813  65392052      -   5240   1.2433475
16986  MSTRG.1105 chr15  56207482  56209329      -   1848  -2.5551374
17008  MSTRG.1105 chr15  56207482  56209329      -   1848  -2.5551374
17032  MSTRG.1105 chr15  56207482  56209329      -   1848  -2.5551374
17057  MSTRG.1105 chr15  56207482  56209329      -   1848  -2.5551374
17082  MSTRG.1105 chr15  56207482  56209329      -   1848  -2.5551374
13233   MSTRG.840 chr15  42816118  42816246      -    129  -2.3858802
5496    MSTRG.420 chr15  34822168  34822275      -    108   2.8200646
5520    MSTRG.420 chr15  34822168  34822275      -    108   2.8200646
5543    MSTRG.420 chr15  34822168  34822275      -    108   2.8200646
5567    MSTRG.420 chr15  34822168  34822275      -    108   2.8200646
5590    MSTRG.420 chr15  34822168  34822275      -    108   2.8200646
5613    MSTRG.420 chr15  34822168  34822275      -    108   2.8200646
5632    MSTRG.420 chr15  34822168  34822275      -    108   2.8200646
5656    MSTRG.420 chr15  34822168  34822275      -    108   2.8200646
5680    MSTRG.420 chr15  34822168  34822275      -    108   2.8200646
5703    MSTRG.420 chr15  34822168  34822275      -    108   2.8200646
5727    MSTRG.420 chr15  34822168  34822275      -    108   2.8200646
7246    MSTRG.536 chr15  38799927  38800202      -    276   1.6944005
7263    MSTRG.536 chr15  38799927  38800202      -    276   1.6944005
7280    MSTRG.536 chr15  38799927  38800202      -    276   1.6944005
7296    MSTRG.536 chr15  38799927  38800202      -    276   1.6944005
16530  MSTRG.1064 chr15  58903198  58903306      -    109   0.8175693
6956    MSTRG.498 chr15  36582755  36583074      +    320   5.1528864
34504  MSTRG.2200 chr15 101549042 101549268      +    227   1.6432194
34538  MSTRG.2200 chr15 101549042 101549268      +    227   1.6432194
34572  MSTRG.2200 chr15 101549042 101549268      +    227   1.6432194
34606  MSTRG.2200 chr15 101549042 101549268      +    227   1.6432194
23723  MSTRG.1432 chr15  74335330  74335480      +    151   1.1859824
23733  MSTRG.1432 chr15  74335330  74335480      +    151   1.1859824
23798  MSTRG.1432 chr15  74335330  74335480      +    151   1.1859824
17222  MSTRG.1124 chr15  59564505  59564648      -    144   1.4777891
17250  MSTRG.1124 chr15  59564505  59564648      -    144   1.4777891
27490  MSTRG.1604 chr15  77577411  77578846      -   1436   0.9787831
8638    MSTRG.679 chr15  47290325  47291058      -    734   1.6438834
31570  MSTRG.1942 chr15  91418812  91419147      +    336   1.0845377
31586  MSTRG.1942 chr15  91418812  91419147      +    336   1.0845377
31602  MSTRG.1942 chr15  91418812  91419147      +    336   1.0845377
28292  MSTRG.1667 chr15  79528674  79529639      +    966  -0.6973643
12262   MSTRG.817 chr15  41861076  41861220      +    145   1.6316480
21794  MSTRG.1273 chr15  65903743  65904105      +    363   2.5790694
32801  MSTRG.2011 chr15  93485052  93485185      +    134   1.0311800
32844  MSTRG.2011 chr15  93485052  93485185      +    134   1.0311800
32899  MSTRG.2011 chr15  93485052  93485185      +    134   1.0311800
32912  MSTRG.2011 chr15  93485052  93485185      +    134   1.0311800
28671  MSTRG.1719 chr15  81239306  81239406      +    101   3.0584963
28700  MSTRG.1719 chr15  81239306  81239406      +    101   3.0584963
28730  MSTRG.1719 chr15  81239306  81239406      +    101   3.0584963
28763  MSTRG.1719 chr15  81239306  81239406      +    101   3.0584963
28795  MSTRG.1719 chr15  81239306  81239406      +    101   3.0584963
29255  MSTRG.1760 chr15  82970614  82970704      +     91   5.2349146
29262  MSTRG.1760 chr15  82970614  82970704      +     91   5.2349146
29270  MSTRG.1760 chr15  82970614  82970704      +     91   5.2349146
29276  MSTRG.1760 chr15  82970614  82970704      +     91   5.2349146
29282  MSTRG.1760 chr15  82970614  82970704      +     91   5.2349146
314      MSTRG.59 chr15  20525533  20526576      +   1044   2.9853645
29914  MSTRG.1790 chr15  83631801  83632033      -    233  -1.7447193
10816   MSTRG.755 chr15  40577303  40578275      -    973   4.9728228
20634  MSTRG.1216 chr15  64353617  64353808      +    192   5.2001248
20637  MSTRG.1217 chr15  64353641  64353808      -    168   5.2001248
30517  MSTRG.1833 chr15  85196863  85197477      -    615   1.4289658
312      MSTRG.59 chr15  20525491  20526577      +   1087   3.0211923
2787    MSTRG.232 chr15  28882361  28882488      +    128   2.2943920
4182    MSTRG.283 chr15  23810454  23813166      +   2713   4.8435315
16940  MSTRG.1100 chr15  56099805  56100057      +    253   5.1413815
25114  MSTRG.1497 chr15  73593662  73593798      +    137   1.0403144
25143  MSTRG.1497 chr15  73593662  73593798      +    137   1.0403144
25173  MSTRG.1497 chr15  73593662  73593798      +    137   1.0403144
25201  MSTRG.1497 chr15  73593662  73593798      +    137   1.0403144
25229  MSTRG.1497 chr15  73593662  73593798      +    137   1.0403144
25256  MSTRG.1497 chr15  73593662  73593798      +    137   1.0403144
25283  MSTRG.1497 chr15  73593662  73593798      +    137   1.0403144
25312  MSTRG.1497 chr15  73593662  73593798      +    137   1.0403144
25341  MSTRG.1497 chr15  73593662  73593798      +    137   1.0403144
25369  MSTRG.1497 chr15  73593662  73593798      +    137   1.0403144
25398  MSTRG.1497 chr15  73593662  73593798      +    137   1.0403144
25427  MSTRG.1497 chr15  73593662  73593798      +    137   1.0403144
25456  MSTRG.1497 chr15  73593662  73593798      +    137   1.0403144
25485  MSTRG.1497 chr15  73593662  73593798      +    137   1.0403144
20602  MSTRG.1214 chr15  64204107  64204190      -     84   1.0210527
20606  MSTRG.1214 chr15  64204107  64204190      -     84   1.0210527
20619  MSTRG.1214 chr15  64204107  64204190      -     84   1.0210527
28806  MSTRG.1721 chr15  81268086  81271818      -   3733   0.6407045
34495  MSTRG.2198 chr15 101459009 101459613      -    605   4.5613871
35067  MSTRG.2245 chr15 101821492 101821987      -    496  -0.8093848
22088  MSTRG.1303 chr15  66615831  66615923      +     93  -1.1527975
22106  MSTRG.1303 chr15  66615831  66615923      +     93  -1.1527975
22124  MSTRG.1303 chr15  66615831  66615923      +     93  -1.1527975
22141  MSTRG.1303 chr15  66615831  66615923      +     93  -1.1527975
22158  MSTRG.1303 chr15  66615831  66615923      +     93  -1.1527975
22175  MSTRG.1303 chr15  66615831  66615923      +     93  -1.1527975
22192  MSTRG.1303 chr15  66615831  66615923      +     93  -1.1527975
22210  MSTRG.1303 chr15  66615831  66615923      +     93  -1.1527975
7021    MSTRG.509 chr15  37242525  37242601      -     77  -1.0581834
7034    MSTRG.509 chr15  37242525  37242601      -     77  -1.0581834
7047    MSTRG.509 chr15  37242525  37242601      -     77  -1.0581834
7060    MSTRG.509 chr15  37242525  37242601      -     77  -1.0581834
7071    MSTRG.509 chr15  37242525  37242601      -     77  -1.0581834
7083    MSTRG.509 chr15  37242525  37242601      -     77  -1.0581834
7107    MSTRG.509 chr15  37242525  37242601      -     77  -1.0581834
7121    MSTRG.509 chr15  37242525  37242601      -     77  -1.0581834
7134    MSTRG.509 chr15  37242525  37242601      -     77  -1.0581834
7147    MSTRG.509 chr15  37242525  37242601      -     77  -1.0581834
7160    MSTRG.509 chr15  37242525  37242601      -     77  -1.0581834
33270  MSTRG.2079 chr15  96870185  96870347      -    163   2.1571703
21618  MSTRG.1272 chr15  65949765  65954325      -   4561   0.7441678
21662  MSTRG.1272 chr15  65949765  65954325      -   4561   0.7441678
18534  MSTRG.1191 chr15  63882860  63886799      +   3940   0.9973674
18550  MSTRG.1191 chr15  63882860  63886795      +   3936   0.9973674
30130  MSTRG.1810 chr15  85478552  85478749      +    198  -4.9098173
30149  MSTRG.1810 chr15  85478552  85478749      +    198  -4.9098173
18448  MSTRG.1190 chr15  63571360  63571530      +    171   1.1685506
18454  MSTRG.1190 chr15  63571360  63571530      +    171   1.1685506
28559  MSTRG.1717 chr15  80885941  80890277      +   4337   0.8383327
28579  MSTRG.1717 chr15  80885941  80890278      +   4338   0.8383327
28598  MSTRG.1717 chr15  80885941  80890278      +   4338   0.8383327
28618  MSTRG.1717 chr15  80885941  80890275      +   4335   0.8383327
28638  MSTRG.1717 chr15  80885941  80890278      +   4338   0.8383327
33785  MSTRG.2138 chr15  90763025  90763123      +     99   1.3635136
33799  MSTRG.2138 chr15  90763025  90763123      +     99   1.3635136
33814  MSTRG.2138 chr15  90763025  90763123      +     99   1.3635136
33830  MSTRG.2138 chr15  90763025  90763123      +     99   1.3635136
33857  MSTRG.2138 chr15  90763025  90763123      +     99   1.3635136
33871  MSTRG.2138 chr15  90763025  90763123      +     99   1.3635136
